reaction_id,post_id,user_id,created_at,reaction_type
r0008589,post000596,u00264,2025-03-27T11:23:59,like
r0008590,post000551,u00328,2025-03-27T11:26:44,celebrate
r0008591,post000555,u00098,2025-03-27T11:26:56,like
r0008592,post000550,u00090,2025-03-27T11:29:15,like
r0008593,post000582,u00260,2025-03-27T11:31:40,like
r0008594,post000573,u00024,2025-03-27T11:32:56,like
r0008595,post000564,u00212,2025-03-27T11:35:06,insightful
r0008596,post000547,u00186,2025-03-27T11:35:39,insightful
r0008597,post000548,u00196,2025-03-27T11:42:49,insightful
r0008598,post000594,u00240,2025-03-27T11:54:03,celebrate
r0008599,post000548,u00067,2025-03-27T11:55:55,insightful
r0008600,post000577,u00350,2025-03-27T11:56:36,insightful
r0008601,post000580,u00120,2025-03-27T11:57:26,like
r0008602,post000582,u00203,2025-03-27T11:58:04,support
r0008603,post000589,u00229,2025-03-27T11:58:55,like
r0008604,post000549,u00094,2025-03-27T12:00:10,insightful
r0008605,post000551,u00046,2025-03-27T12:01:45,like
r0008606,post000584,u00185,2025-03-27T12:06:50,insightful
r0008607,post000552,u00228,2025-03-27T12:07:54,like
r0008608,post000585,u00264,2025-03-27T12:07:57,insightful
r0008609,post000559,u00205,2025-03-27T12:09:34,insightful
r0008610,post000555,u00193,2025-03-27T12:11:46,like
r0008611,post000551,u00035,2025-03-27T12:11:47,like
r0008612,post000552,u00249,2025-03-27T12:15:36,celebrate
r0008613,post000578,u00385,2025-03-27T12:16:43,like
r0008614,post000557,u00329,2025-03-27T12:24:15,like
r0008615,post000543,u00098,2025-03-27T12:30:23,like
r0008616,post000566,u00369,2025-03-27T12:31:33,insightful
r0008617,post000550,u00369,2025-03-27T12:33:37,like
r0008618,post000589,u00023,2025-03-27T12:38:00,support
r0008619,post000570,u00339,2025-03-27T12:42:43,celebrate
r0008620,post000597,u00124,2025-03-27T12:45:38,like
r0008621,post000548,u00225,2025-03-27T12:53:20,like
r0008622,post000582,u00054,2025-03-27T12:53:27,like
r0008623,post000598,u00351,2025-03-27T12:54:07,like
r0008624,post000592,u00132,2025-03-27T12:56:23,like
r0008625,post000559,u00264,2025-03-27T12:59:56,like
r0008626,post000592,u00317,2025-03-27T13:03:23,like
r0008627,post000546,u00335,2025-03-27T13:06:36,insightful
r0008628,post000585,u00037,2025-03-27T13:10:31,like
r0008629,post000570,u00091,2025-03-27T13:11:53,insightful
r0008630,post000560,u00042,2025-03-27T13:17:07,like
r0008631,post000554,u00209,2025-03-27T13:17:50,like
r0008632,post000573,u00182,2025-03-27T13:24:02,like
r0008633,post000591,u00350,2025-03-27T13:25:07,like
r0008634,post000584,u00203,2025-03-27T13:28:05,like
r0008635,post000593,u00281,2025-03-27T13:29:37,like
r0008636,post000546,u00329,2025-03-27T13:32:10,like
r0008637,post000547,u00355,2025-03-27T13:33:26,like
r0008638,post000595,u00326,2025-03-27T13:37:15,like
r0008639,post000543,u00054,2025-03-27T13:38:09,like
r0008640,post000548,u00256,2025-03-27T13:43:20,like
r0008641,post000547,u00399,2025-03-27T13:51:44,like
r0008642,post000594,u00065,2025-03-27T13:55:28,celebrate
r0008643,post000596,u00039,2025-03-27T13:58:34,like
r0008644,post000592,u00335,2025-03-27T13:58:50,like
r0008645,post000566,u00249,2025-03-27T13:58:50,like
r0008646,post000555,u00060,2025-03-27T14:04:47,celebrate
r0008647,post000594,u00258,2025-03-27T14:05:37,like
r0008648,post000545,u00158,2025-03-27T14:09:01,like
r0008649,post000593,u00271,2025-03-27T14:11:14,insightful
r0008650,post000579,u00260,2025-03-27T14:13:45,like
r0008651,post000574,u00281,2025-03-27T14:19:58,like
r0008652,post000557,u00252,2025-03-27T14:20:32,celebrate
r0008653,post000579,u00192,2025-03-27T14:22:12,like
r0008654,post000552,u00335,2025-03-27T14:24:25,support
r0008655,post000561,u00276,2025-03-27T14:24:36,like
r0008656,post000582,u00212,2025-03-27T14:25:01,support
r0008657,post000584,u00299,2025-03-27T14:31:56,like
r0008658,post000558,u00072,2025-03-27T14:46:50,support
r0008659,post000564,u00024,2025-03-27T14:47:01,like
r0008660,post000600,u00196,2025-03-27T14:52:21,celebrate
r0008661,post000577,u00156,2025-03-27T14:54:25,like
r0008662,post000570,u00228,2025-03-27T14:59:08,like
r0008663,post000561,u00034,2025-03-27T14:59:10,like
r0008664,post000555,u00249,2025-03-27T15:02:39,like
r0008665,post000595,u00182,2025-03-27T15:03:48,like
r0008666,post000570,u00196,2025-03-27T15:04:05,like
r0008667,post000553,u00394,2025-03-27T15:05:58,like
r0008668,post000552,u00329,2025-03-27T15:10:14,like
r0008669,post000605,u00168,2025-03-27T15:14:56,like
r0008670,post000596,u00399,2025-03-27T15:15:25,like
r0008671,post000598,u00062,2025-03-27T15:15:57,celebrate
r0008672,post000575,u00185,2025-03-27T15:19:41,like
r0008673,post000594,u00174,2025-03-27T15:19:52,like
r0008674,post000577,u00317,2025-03-27T15:23:49,like
r0008675,post000553,u00293,2025-03-27T15:26:03,like
r0008676,post000595,u00054,2025-03-27T15:26:28,like
r0008677,post000575,u00014,2025-03-27T15:29:49,like
r0008678,post000588,u00015,2025-03-27T15:36:37,like
r0008679,post000557,u00399,2025-03-27T15:38:57,like
r0008680,post000576,u00003,2025-03-27T15:40:18,like
r0008681,post000589,u00094,2025-03-27T15:41:11,like
r0008682,post000552,u00242,2025-03-27T15:41:28,insightful
r0008683,post000568,u00067,2025-03-27T15:46:21,like
r0008684,post000586,u00246,2025-03-27T15:50:21,like
r0008685,post000586,u00222,2025-03-27T15:51:57,like
r0008686,post000578,u00034,2025-03-27T15:56:50,like
r0008687,post000579,u00160,2025-03-27T16:00:39,insightful
r0008688,post000575,u00369,2025-03-27T16:03:57,like
r0008689,post000591,u00376,2025-03-27T16:06:29,like
r0008690,post000605,u00003,2025-03-27T16:08:40,like
r0008691,post000554,u00065,2025-03-27T16:09:03,like
r0008692,post000572,u00246,2025-03-27T16:15:17,like
r0008693,post000556,u00202,2025-03-27T16:18:35,celebrate
r0008694,post000567,u00072,2025-03-27T16:21:09,like
r0008695,post000580,u00329,2025-03-27T16:21:13,like
r0008696,post000605,u00258,2025-03-27T16:21:35,like
r0008697,post000588,u00358,2025-03-27T16:22:19,like
r0008698,post000582,u00238,2025-03-27T16:25:59,like
r0008699,post000551,u00158,2025-03-27T16:26:37,like
r0008700,post000591,u00196,2025-03-27T16:31:02,like
r0008701,post000579,u00271,2025-03-27T16:33:47,like
r0008702,post000607,u00077,2025-03-27T16:35:39,like
r0008703,post000572,u00003,2025-03-27T16:40:57,insightful
r0008704,post000554,u00092,2025-03-27T16:58:59,like
r0008705,post000566,u00157,2025-03-27T17:10:05,celebrate
r0008706,post000596,u00326,2025-03-27T17:12:06,like
r0008707,post000605,u00209,2025-03-27T17:13:16,celebrate
r0008708,post000556,u00189,2025-03-27T17:26:38,like
r0008709,post000593,u00226,2025-03-27T17:31:25,like
r0008710,post000579,u00037,2025-03-27T17:45:17,like
r0008711,post000589,u00306,2025-03-27T17:46:07,like
r0008712,post000565,u00003,2025-03-27T17:46:09,insightful
r0008713,post000592,u00185,2025-03-27T17:48:20,like
r0008714,post000555,u00260,2025-03-27T17:50:08,insightful
r0008715,post000562,u00104,2025-03-27T17:53:51,celebrate
r0008716,post000562,u00281,2025-03-27T18:01:54,celebrate
r0008717,post000598,u00212,2025-03-27T18:05:19,support
r0008718,post000601,u00245,2025-03-27T18:06:05,like
r0008719,post000553,u00065,2025-03-27T18:07:57,like
r0008720,post000571,u00147,2025-03-27T18:13:43,like
r0008721,post000555,u00194,2025-03-27T18:23:40,support
r0008722,post000590,u00205,2025-03-27T18:24:04,like
r0008723,post000585,u00233,2025-03-27T18:41:31,like
r0008724,post000594,u00237,2025-03-27T18:44:36,support
r0008725,post000585,u00046,2025-03-27T18:53:18,like
r0008726,post000606,u00337,2025-03-27T18:55:03,insightful
r0008727,post000594,u00274,2025-03-27T18:58:31,support
r0008728,post000564,u00023,2025-03-27T19:20:35,insightful
r0008729,post000577,u00205,2025-03-27T19:28:53,celebrate
r0008730,post000558,u00287,2025-03-27T19:29:30,like
r0008731,post000588,u00267,2025-03-27T19:30:42,like
r0008732,post000588,u00072,2025-03-27T19:39:33,support
r0008733,post000598,u00383,2025-03-27T19:49:54,like
r0008734,post000565,u00196,2025-03-27T19:50:11,support
r0008735,post000569,u00225,2025-03-27T20:02:41,celebrate
r0008736,post000561,u00148,2025-03-27T20:02:50,like
r0008737,post000612,u00020,2025-03-27T20:03:44,support
r0008738,post000566,u00157,2025-03-27T20:10:42,like
r0008739,post000585,u00055,2025-03-27T20:11:00,like
r0008740,post000581,u00189,2025-03-27T20:19:33,like
r0008741,post000583,u00196,2025-03-27T20:21:17,like
r0008742,post000563,u00054,2025-03-27T20:21:35,celebrate
r0008743,post000569,u00134,2025-03-27T20:40:04,like
r0008744,post000566,u00040,2025-03-27T20:58:43,like
r0008745,post000561,u00350,2025-03-27T21:02:55,insightful
r0008746,post000564,u00280,2025-03-27T21:04:14,celebrate
r0008747,post000607,u00132,2025-03-27T21:12:14,celebrate
r0008748,post000590,u00196,2025-03-27T21:20:57,like
r0008749,post000576,u00341,2025-03-27T21:23:50,like
r0008750,post000568,u00108,2025-03-27T21:25:12,insightful
r0008751,post000607,u00196,2025-03-27T21:32:41,like
r0008752,post000591,u00304,2025-03-27T21:38:27,like
r0008753,post000597,u00344,2025-03-27T21:40:04,like
r0008754,post000592,u00127,2025-03-27T21:43:50,like
r0008755,post000612,u00339,2025-03-27T21:55:20,support
r0008756,post000591,u00213,2025-03-27T22:00:01,like
r0008757,post000564,u00205,2025-03-27T22:02:45,like
r0008758,post000583,u00122,2025-03-27T22:12:04,like
r0008759,post000582,u00337,2025-03-27T22:13:35,support
r0008760,post000590,u00098,2025-03-27T22:20:53,celebrate
r0008761,post000612,u00045,2025-03-27T22:31:17,like
r0008762,post000583,u00192,2025-03-27T22:32:09,like
r0008763,post000585,u00037,2025-03-27T22:35:27,like
r0008764,post000576,u00203,2025-03-27T22:53:13,like
r0008765,post000572,u00071,2025-03-27T22:53:15,like
r0008766,post000580,u00243,2025-03-27T23:07:34,celebrate
r0008767,post000607,u00037,2025-03-27T23:09:57,like
r0008768,post000582,u00317,2025-03-27T23:10:40,insightful
r0008769,post000590,u00212,2025-03-27T23:22:19,like
r0008770,post000593,u00136,2025-03-27T23:23:58,insightful
r0008771,post000567,u00278,2025-03-27T23:26:10,support
r0008772,post000575,u00287,2025-03-27T23:44:26,like
r0008773,post000607,u00127,2025-03-27T23:44:55,like
r0008774,post000611,u00256,2025-03-27T23:49:36,like
r0008775,post000567,u00040,2025-03-27T23:51:10,like
r0008776,post000612,u00157,2025-03-27T23:54:57,like
r0008777,post000599,u00351,2025-03-28T00:02:19,like
r0008778,post000562,u00031,2025-03-28T00:04:28,celebrate
r0008779,post000594,u00299,2025-03-28T00:21:07,like
r0008780,post000601,u00174,2025-03-28T00:29:32,like
r0008781,post000610,u00362,2025-03-28T00:30:18,like
r0008782,post000610,u00371,2025-03-28T00:36:18,like
r0008783,post000569,u00174,2025-03-28T00:44:41,celebrate
r0008784,post000594,u00013,2025-03-28T00:44:59,like
r0008785,post000598,u00276,2025-03-28T00:48:33,like
r0008786,post000610,u00040,2025-03-28T00:55:21,like
r0008787,post000567,u00321,2025-03-28T01:01:10,celebrate
r0008788,post000560,u00006,2025-03-28T01:04:27,like
r0008789,post000575,u00079,2025-03-28T01:06:24,like
r0008790,post000603,u00366,2025-03-28T01:22:26,like
r0008791,post000593,u00120,2025-03-28T01:32:10,like
r0008792,post000572,u00307,2025-03-28T01:35:14,insightful
r0008793,post000566,u00185,2025-03-28T01:53:55,like
r0008794,post000597,u00046,2025-03-28T02:02:14,like
r0008795,post000571,u00071,2025-03-28T02:09:39,celebrate
r0008796,post000564,u00150,2025-03-28T02:18:12,like
r0008797,post000578,u00157,2025-03-28T02:35:05,like
r0008798,post000562,u00317,2025-03-28T02:54:01,like
r0008799,post000563,u00087,2025-03-28T03:01:06,celebrate
r0008800,post000590,u00215,2025-03-28T03:14:45,support
r0008801,post000601,u00032,2025-03-28T03:15:24,like
r0008802,post000610,u00352,2025-03-28T03:18:51,insightful
r0008803,post000594,u00339,2025-03-28T03:42:27,like
r0008804,post000581,u00080,2025-03-28T03:42:44,support
r0008805,post000560,u00157,2025-03-28T03:44:13,like
r0008806,post000588,u00150,2025-03-28T03:48:08,like
r0008807,post000577,u00335,2025-03-28T03:54:15,insightful
r0008808,post000593,u00287,2025-03-28T03:54:24,like
r0008809,post000590,u00250,2025-03-28T04:06:01,like
r0008810,post000605,u00039,2025-03-28T04:20:56,like
r0008811,post000605,u00079,2025-03-28T04:21:53,like
r0008812,post000570,u00010,2025-03-28T04:25:44,like
r0008813,post000591,u00174,2025-03-28T04:32:29,like
r0008814,post000578,u00241,2025-03-28T04:33:12,like
r0008815,post000569,u00189,2025-03-28T04:39:11,like
r0008816,post000575,u00362,2025-03-28T04:39:25,like
r0008817,post000580,u00230,2025-03-28T04:45:07,like
r0008818,post000570,u00156,2025-03-28T04:46:33,like
r0008819,post000612,u00221,2025-03-28T04:49:45,support
r0008820,post000573,u00311,2025-03-28T05:07:47,celebrate
r0008821,post000576,u00174,2025-03-28T05:18:35,celebrate
r0008822,post000561,u00305,2025-03-28T05:27:39,like
r0008823,post000596,u00287,2025-03-28T05:33:53,celebrate
r0008824,post000609,u00133,2025-03-28T05:50:46,like
r0008825,post000559,u00218,2025-03-28T06:05:21,like
r0008826,post000584,u00117,2025-03-28T06:10:14,support
r0008827,post000598,u00354,2025-03-28T06:18:04,like
r0008828,post000563,u00196,2025-03-28T06:21:32,support
r0008829,post000581,u00165,2025-03-28T06:39:48,like
r0008830,post000589,u00156,2025-03-28T06:44:02,insightful
r0008831,post000598,u00221,2025-03-28T06:49:39,like
r0008832,post000616,u00348,2025-03-28T06:51:25,celebrate
r0008833,post000609,u00281,2025-03-28T07:09:08,like
r0008834,post000613,u00339,2025-03-28T07:11:15,like
r0008835,post000578,u00120,2025-03-28T07:11:38,like
r0008836,post000601,u00032,2025-03-28T07:20:29,like
r0008837,post000562,u00196,2025-03-28T07:26:54,support
r0008838,post000612,u00120,2025-03-28T07:27:16,celebrate
r0008839,post000563,u00185,2025-03-28T07:31:22,like
r0008840,post000607,u00306,2025-03-28T07:31:56,insightful
r0008841,post000604,u00299,2025-03-28T07:32:17,like
r0008842,post000587,u00288,2025-03-28T07:39:44,like
r0008843,post000582,u00031,2025-03-28T07:40:20,support
r0008844,post000569,u00255,2025-03-28T07:44:16,insightful
r0008845,post000594,u00212,2025-03-28T07:45:29,like
r0008846,post000568,u00164,2025-03-28T07:50:23,like
r0008847,post000609,u00089,2025-03-28T07:54:04,like
r0008848,post000580,u00260,2025-03-28T07:55:01,celebrate
r0008849,post000617,u00164,2025-03-28T08:00:58,like
r0008850,post000587,u00302,2025-03-28T08:01:00,like
r0008851,post000593,u00305,2025-03-28T08:05:12,like
r0008852,post000584,u00178,2025-03-28T08:19:35,like
r0008853,post000606,u00006,2025-03-28T08:20:55,like
r0008854,post000613,u00166,2025-03-28T08:21:41,like
r0008855,post000567,u00117,2025-03-28T08:21:44,like
r0008856,post000581,u00142,2025-03-28T08:21:54,like
r0008857,post000562,u00089,2025-03-28T08:23:47,celebrate
r0008858,post000572,u00281,2025-03-28T08:24:13,support
r0008859,post000599,u00117,2025-03-28T08:30:35,like
r0008860,post000595,u00118,2025-03-28T08:31:13,like
r0008861,post000594,u00381,2025-03-28T08:42:37,like
r0008862,post000577,u00156,2025-03-28T08:44:56,like
r0008863,post000606,u00114,2025-03-28T08:45:18,like
r0008864,post000585,u00395,2025-03-28T08:47:03,insightful
r0008865,post000610,u00205,2025-03-28T08:47:31,like
r0008866,post000587,u00197,2025-03-28T08:48:32,like
r0008867,post000582,u00006,2025-03-28T08:49:43,insightful
r0008868,post000580,u00267,2025-03-28T08:51:28,celebrate
r0008869,post000580,u00264,2025-03-28T08:53:49,support
r0008870,post000562,u00366,2025-03-28T08:55:38,like
r0008871,post000574,u00117,2025-03-28T08:59:20,like
r0008872,post000571,u00296,2025-03-28T08:59:55,like
r0008873,post000602,u00156,2025-03-28T09:00:38,like
r0008874,post000571,u00193,2025-03-28T09:03:57,like
r0008875,post000593,u00201,2025-03-28T09:05:14,like
r0008876,post000570,u00381,2025-03-28T09:05:26,like
r0008877,post000605,u00339,2025-03-28T09:05:29,celebrate
r0008878,post000595,u00039,2025-03-28T09:06:20,like
r0008879,post000571,u00159,2025-03-28T09:06:32,like
r0008880,post000601,u00028,2025-03-28T09:14:24,celebrate
r0008881,post000585,u00128,2025-03-28T09:18:10,like
r0008882,post000617,u00377,2025-03-28T09:18:32,like
r0008883,post000603,u00240,2025-03-28T09:18:44,support
r0008884,post000570,u00339,2025-03-28T09:19:22,like
r0008885,post000596,u00117,2025-03-28T09:20:14,like
r0008886,post000618,u00254,2025-03-28T09:23:12,like
r0008887,post000581,u00240,2025-03-28T09:25:08,like
r0008888,post000589,u00205,2025-03-28T09:27:27,like
r0008889,post000565,u00247,2025-03-28T09:28:02,like
r0008890,post000579,u00187,2025-03-28T09:28:22,like
r0008891,post000584,u00374,2025-03-28T09:29:54,like
r0008892,post000619,u00376,2025-03-28T09:30:20,insightful
r0008893,post000618,u00340,2025-03-28T09:31:36,like
r0008894,post000608,u00067,2025-03-28T09:35:30,like
r0008895,post000564,u00071,2025-03-28T09:40:09,like
r0008896,post000617,u00339,2025-03-28T09:43:38,like
r0008897,post000580,u00057,2025-03-28T09:51:29,support
r0008898,post000604,u00108,2025-03-28T09:52:16,like
r0008899,post000618,u00168,2025-03-28T09:56:21,like
r0008900,post000618,u00226,2025-03-28T09:56:45,like
r0008901,post000607,u00006,2025-03-28T09:56:46,celebrate
r0008902,post000595,u00339,2025-03-28T09:58:29,celebrate
r0008903,post000595,u00264,2025-03-28T09:58:41,like
r0008904,post000574,u00028,2025-03-28T10:00:16,celebrate
r0008905,post000568,u00118,2025-03-28T10:04:00,like
r0008906,post000570,u00124,2025-03-28T10:04:16,celebrate
r0008907,post000614,u00286,2025-03-28T10:05:02,support
r0008908,post000604,u00129,2025-03-28T10:06:25,like
r0008909,post000581,u00313,2025-03-28T10:06:32,like
r0008910,post000598,u00114,2025-03-28T10:06:32,like
r0008911,post000571,u00112,2025-03-28T10:07:39,like
r0008912,post000617,u00308,2025-03-28T10:07:57,insightful
r0008913,post000622,u00168,2025-03-28T10:09:45,insightful
r0008914,post000595,u00201,2025-03-28T10:10:31,support
r0008915,post000582,u00341,2025-03-28T10:10:59,like
r0008916,post000608,u00156,2025-03-28T10:14:30,like
r0008917,post000621,u00030,2025-03-28T10:16:28,like
r0008918,post000573,u00010,2025-03-28T10:16:30,insightful
r0008919,post000566,u00072,2025-03-28T10:18:01,like
r0008920,post000618,u00087,2025-03-28T10:19:47,like
r0008921,post000615,u00330,2025-03-28T10:20:05,like
r0008922,post000591,u00187,2025-03-28T10:21:47,like
r0008923,post000597,u00117,2025-03-28T10:24:38,insightful
r0008924,post000577,u00205,2025-03-28T10:24:41,like
r0008925,post000587,u00024,2025-03-28T10:25:31,like
r0008926,post000569,u00189,2025-03-28T10:26:50,like
r0008927,post000622,u00230,2025-03-28T10:28:22,like
r0008928,post000585,u00393,2025-03-28T10:28:28,like
r0008929,post000614,u00380,2025-03-28T10:31:04,like
r0008930,post000604,u00040,2025-03-28T10:33:27,like
r0008931,post000565,u00089,2025-03-28T10:33:54,like
r0008932,post000574,u00246,2025-03-28T10:38:33,like
r0008933,post000608,u00015,2025-03-28T10:41:48,like
r0008934,post000625,u00031,2025-03-28T10:47:18,like
r0008935,post000616,u00364,2025-03-28T10:48:29,celebrate
r0008936,post000573,u00230,2025-03-28T10:49:49,like
r0008937,post000603,u00390,2025-03-28T10:52:00,like
r0008938,post000575,u00339,2025-03-28T10:52:48,like
r0008939,post000611,u00006,2025-03-28T10:52:58,like
r0008940,post000612,u00026,2025-03-28T10:53:59,celebrate
r0008941,post000571,u00331,2025-03-28T10:55:02,like
